==============================================================
  NetSupport RAT Infrastructure Hunter — 2026-05-30
==============================================================

📊 GESAMT AKTIVE HOSTS: 1035

🔴 NEU HEUTE (4)
     46.8.220.63        AS204490   Contel OOO                   RU  SSL:DESKTOP-TCRDU4C
     2.27.31.108        AS12576    Orange WBC Broadband         GB  SSL:DESKTOP-2NFCDE2
     5.236.37.121       AS58224    Telecommunication Company of Mazandaran IR  SSL:n/a
     185.78.76.189      AS216127   nuxt.cloud hosting provider  DE  SSL:DESKTOP-TCRDU4C

💀 VERSCHWUNDEN (412)
   50.114.166.178     AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-14)
   45.39.79.9         AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-14)
   23.230.139.25      AS18779    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-14)
   92.118.230.83      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-16)
   94.131.106.150     AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-16)
   50.114.179.50      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-16)
   50.114.167.83      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-16)
   45.39.210.135      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-17)
   45.87.155.11       AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-17)
   50.114.167.95      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-18)
   146.19.80.92       AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-18)
   50.114.167.141     AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-20)
   50.114.179.154     AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-20)
   45.39.210.154      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-20)
   104.164.137.128    AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-20)
   45.39.40.79        AS48031    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-21)
   104.164.137.147    AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-21)
   50.114.167.163     AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-21)
   94.131.101.60      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-22)
   92.118.231.22      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-22)
   45.39.79.209       AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-23)
   45.89.106.138      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-23)
   194.4.51.131       AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-24)
   185.231.204.153    AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-26)
   185.231.204.241    AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-26)
   45.128.72.223      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-26)
   193.57.138.188     AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-26)
   104.164.137.108    AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-26)
   104.164.137.222    AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-26)
   23.230.14.109      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-26)
   23.230.139.134     AS18779    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-27)
   23.27.0.196        AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-27)
   213.59.116.165     AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-28)
   185.138.164.3      AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-28)
   45.39.40.72        AS48031    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-29)
   194.4.49.239       AS44477    STARK INDUSTRIES SOLUTIONS LTD (seit 2026-05-29)
   85.208.108.24      AS53363    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.83.20.105       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.89.111.60       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.83.142.170      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   195.42.232.5       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   89.221.225.203     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.120.177.148     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   91.132.135.39      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   5.253.43.114       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   195.42.232.11      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   94.232.245.229     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.8.144.89        AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.84.0.72         AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.89.111.254      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   94.131.119.16      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   95.164.4.127       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   87.120.205.19      AS214238   STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   213.159.67.134     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   2.56.179.212       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.120.177.173     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.12.133.28       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   195.42.232.14      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   95.164.32.214      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   87.120.216.21      AS214238   STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   95.164.18.12       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   45.89.196.151      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   185.234.64.129     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   89.221.225.49      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   85.208.109.18      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-10)
   5.180.24.91        AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-12)
   45.120.178.56      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-13)
   95.164.18.24       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-14)
   195.42.232.21      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-14)
   94.131.118.159     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-18)
   94.131.11.170      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-21)
   45.83.140.142      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-21)
   89.221.225.45      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-23)
   194.246.114.15     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-24)
   45.128.52.135      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-25)
   89.221.225.136     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-25)
   89.221.225.233     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-25)
   95.164.87.142      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-25)
   141.98.168.254     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-26)
   45.128.52.47       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-26)
   5.253.41.97        AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-27)
   45.82.246.162      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-28)
   85.209.153.83      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-03-28)
   95.164.22.223      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-01)
   94.131.120.63      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-02)
   171.22.117.80      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-02)
   171.22.127.224     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-02)
   95.164.114.73      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-02)
   85.208.108.206     AS53363    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-04)
   5.253.43.180       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-06)
   45.82.246.254      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-09)
   5.180.30.80        AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-13)
   185.153.183.3      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-14)
   95.164.47.147      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-15)
   45.83.140.72       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-20)
   37.221.127.117     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-21)
   94.131.112.119     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-21)
   45.8.146.183       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-04-24)
   2.56.126.210       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   213.159.64.125     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   103.106.1.127      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   5.253.43.193       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   212.52.1.221       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   195.133.195.52     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   94.131.112.116     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   5.182.39.165       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   94.131.114.144     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   45.12.150.109      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   171.22.127.196     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-08)
   2.56.122.77        AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-11)
   86.104.73.110      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-11)
   94.131.11.44       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-14)
   5.182.39.134       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-14)
   103.113.70.44      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-14)
   45.83.130.139      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-16)
   2.56.122.124       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-16)
   45.120.177.19      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-16)
   94.131.112.118     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-17)
   45.88.182.17       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-19)
   185.153.181.37     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-19)
   88.218.93.71       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-19)
   45.83.20.22        AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-19)
   94.131.120.7       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-20)
   87.120.216.48      AS214238   STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-21)
   185.235.240.60     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-21)
   94.131.12.71       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-22)
   185.156.108.114    AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-22)
   94.131.114.192     AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-24)
   45.67.34.73        AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-24)
   45.8.147.65        AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-26)
   87.120.216.199     AS214238   STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-27)
   45.67.34.173       AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-28)
   213.159.78.89      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-28)
   94.232.244.55      AS44477    STARK INDUSTRIES SOLUTIONS LTD. (seit 2026-05-29)
   77.239.107.19      AS213673   WAISE EUROPE LTD             (seit 2026-05-08)

🔑 ZERTIFIKAT-WECHSEL (5)
   81.19.131.91 | Old CN: DESKTOP-2NFCDE2 → New CN: DESKTOP-2NFCDE2
   93.185.157.207 | Old CN: DESKTOP-2NFCDE2 → New CN: DESKTOP-2NFCDE2
   144.31.85.88 | Old CN: DESKTOP-2NFCDE2 → New CN: DESKTOP-2NFCDE2
   45.150.34.152 | Old CN: DESKTOP-TCRDU4C → New CN: DESKTOP-TCRDU4C
   45.9.74.95 | Old CN: DESKTOP-TCRDU4C → New CN: DESKTOP-TCRDU4C

📡 TOP ASNs (aktive Hosts)
   AS215826   Partner Hosting LTD          190 Hosts  ██████████████████████████████
   AS398019   Dynu Systems Incorporated     46 Hosts  ██████████████████████████████
   AS215540   GLOBAL CONNECTIVITY SOLUTIONS LLP  38 Hosts  ██████████████████████████████
   AS401152   Ace Data Centers II, L.L.C.   37 Hosts  ██████████████████████████████
   AS63023    xTom GmbH                     29 Hosts  █████████████████████████████
   AS44477    STARK INDUSTRIES SOLUTIONS LTD  24 Hosts  ████████████████████████ ⚠️ BPH
   AS39798    MivoCloud                     23 Hosts  ███████████████████████
   AS215439   play2go.cloud - Cheap and reliable hosting  22 Hosts  ██████████████████████
   AS44477    STARK INDUSTRIES SOLUTIONS LTD.  21 Hosts  █████████████████████ ⚠️ BPH
   AS212872   Skystark LLC                  21 Hosts  █████████████████████

==============================================================
